Time	Channel A  550ms
(ms)	(V)

-19.76486000	0.12208520
-19.76285000	0.13185200
-19.76083000	0.13673540
-19.75882000	0.12696860
-19.75680000	0.13185200
-19.75478000	0.15138570
-19.75277000	0.13673540
-19.75075000	0.13185200
-19.74873000	0.12208520
-19.74672000	0.13673540
-19.74470000	0.15138570
-19.74269000	0.15138570
-19.74067000	0.13673540
-19.73866000	0.13185200
-19.73664000	0.13673540
-19.73462000	0.13673540
-19.73261000	0.10743500
-19.73059000	0.10255160
-19.72857000	0.12696860
-19.72656000	0.11231840
-19.72454000	0.11231840
-19.72253000	0.12696860
-19.72051000	0.14161880
-19.71849000	0.13673540
-19.71648000	0.12208520
-19.71446000	0.10743500
-19.71245000	0.12208520
-19.71043000	0.10743500
-19.70842000	0.11231840
-19.70640000	0.11720180
-19.70438000	0.10743500
-19.70237000	0.11720180
-19.70035000	0.11720180
-19.69834000	0.12208520
-19.69632000	0.12208520
-19.69430000	0.10743500
-19.69229000	0.13185200
-19.69027000	0.12696860
-19.68825000	0.14650230
-19.68624000	0.14161880
-19.68422000	0.13673540
-19.68221000	0.13185200
-19.68019000	0.14650230
-19.67817000	0.13673540
-19.67616000	0.13185200
-19.67414000	0.12208520
-19.67213000	0.13185200
-19.67011000	0.11720180
-19.66809000	0.13185200
-19.66608000	0.12208520
-19.66406000	0.11231840
-19.66205000	0.11720180
-19.66003000	0.10743500
-19.65801000	0.13673540
-19.65600000	0.11720180
-19.65398000	0.11231840
-19.65197000	0.12696860
-19.64995000	0.11720180
-19.64794000	0.12696860
-19.64592000	0.10743500
-19.64390000	0.10743500
-19.64189000	0.10255160
-19.63987000	0.12696860
-19.63786000	0.12208520
-19.63584000	0.11231840
-19.63382000	0.12208520
-19.63181000	0.11720180
-19.62979000	0.14161880
-19.62777000	0.14650230
-19.62576000	0.16115250
-19.62374000	0.15626910
-19.62173000	0.14161880
-19.61971000	0.15626910
-19.61769000	0.13185200
-19.61568000	0.11720180
-19.61366000	0.11231840
-19.61165000	0.12208520
-19.60963000	0.11231840
-19.60761000	0.12696860
-19.60560000	0.12696860
-19.60358000	0.11231840
-19.60157000	0.12208520
-19.59955000	0.14650230
-19.59753000	0.12696860
-19.59552000	0.15626910
-19.59350000	0.14161880
-19.59149000	0.12696860
-19.58947000	0.14650230
-19.58746000	0.13673540
-19.58544000	0.08301795
-19.58342000	0.10743500
-19.58141000	0.10743500
-19.57939000	0.10743500
-19.57738000	0.12696860
-19.57536000	0.11231840
-19.57334000	0.12208520
-19.57133000	0.10255160
-19.56931000	0.11231840
-19.56729000	0.12208520
-19.56528000	0.11720180
-19.56326000	0.12208520
-19.56125000	0.11720180
-19.55923000	0.12696860
-19.55721000	0.09766817
-19.55520000	0.10255160
-19.55318000	0.13185200
-19.55117000	0.12208520
-19.54915000	0.11231840
-19.54713000	0.12208520
-19.54512000	0.11231840
-19.54310000	0.12208520
-19.54109000	0.13185200
-19.53907000	0.10255160
-19.53705000	0.12696860
-19.53504000	0.12208520
-19.53302000	0.13185200
-19.53101000	0.10255160
-19.52899000	0.10743500
-19.52698000	0.11720180
-19.52496000	0.10255160
-19.52294000	0.10255160
-19.52093000	0.12208520
-19.51891000	0.12696860
-19.51690000	0.11231840
-19.51488000	0.13185200
-19.51286000	0.11720180
-19.51085000	0.13673540
-19.50883000	0.10255160
-19.50681000	0.11720180
-19.50480000	0.12208520
-19.50278000	0.11720180
-19.50077000	0.13673540
-19.49875000	0.11720180
-19.49673000	0.12696860
-19.49472000	0.12696860
-19.49270000	0.11720180
-19.49069000	0.13185200
-19.48867000	0.11720180
-19.48665000	0.09766817
-19.48464000	0.12696860
-19.48262000	0.11231840
-19.48061000	0.10743500
-19.47859000	0.10743500
-19.47657000	0.14650230
-19.47456000	0.13673540
-19.47254000	0.12208520
-19.47053000	0.15626910
-19.46851000	0.12696860
-19.46650000	0.13673540
-19.46448000	0.14161880
-19.46246000	0.12696860
-19.46045000	0.11231840
-19.45843000	0.12696860
-19.45642000	0.13185200
-19.45440000	0.12208520
-19.45238000	0.14161880
-19.45037000	0.10743500
-19.44835000	0.12696860
-19.44633000	0.12208520
-19.44432000	0.13185200
-19.44230000	0.12696860
-19.44029000	0.12208520
-19.43827000	0.12696860
-19.43625000	0.14161880
-19.43424000	0.14650230
-19.43222000	0.14650230
-19.43021000	0.13673540
-19.42819000	0.13673540
-19.42617000	0.13185200
-19.42416000	0.12208520
-19.42214000	0.11720180
-19.42013000	0.13185200
-19.41811000	0.12696860
-19.41609000	0.13673540
-19.41408000	0.13673540
-19.41206000	0.13185200
-19.41005000	0.13185200
-19.40803000	0.13185200
-19.40602000	0.14161880
-19.40400000	0.13185200
-19.40198000	0.13185200
-19.39997000	0.12208520
-19.39795000	0.12696860
-19.39594000	0.12696860
-19.39392000	0.14650230
-19.39190000	0.13673540
-19.38989000	0.15138570
-19.38787000	0.13673540
-19.38585000	0.15138570
-19.38384000	0.15138570
-19.38182000	0.15138570
-19.37981000	0.15138570
-19.37779000	0.15138570
-19.37577000	0.16603590
-19.37376000	0.15138570
-19.37174000	0.15626910
-19.36973000	0.17580270
-19.36771000	0.16603590
-19.36569000	0.15138570
-19.36368000	0.15138570
-19.36166000	0.13673540
-19.35965000	0.12208520
-19.35763000	0.15138570
-19.35561000	0.16115250
-19.35360000	0.16603590
-19.35158000	0.14650230
-19.34957000	0.13673540
-19.34755000	0.15626910
-19.34554000	0.12696860
-19.34352000	0.14650230
-19.34150000	0.12208520
-19.33949000	0.10743500
-19.33747000	0.12208520
-19.33545000	0.13673540
-19.33344000	0.10743500
-19.33142000	0.14161880
-19.32941000	0.15138570
-19.32739000	0.15626910
-19.32537000	0.14650230
-19.32336000	0.12696860
-19.32134000	0.13185200
-19.31933000	0.13185200
-19.31731000	0.14161880
-19.31529000	0.12208520
-19.31328000	0.12696860
-19.31126000	0.12208520
-19.30925000	0.13673540
-19.30723000	0.12208520
-19.30521000	0.13673540
-19.30320000	0.10255160
-19.30118000	0.11720180
-19.29917000	0.10255160
-19.29715000	0.13185200
-19.29514000	0.14650230
-19.29312000	0.14650230
-19.29110000	0.13185200
-19.28909000	0.12208520
-19.28707000	0.14161880
-19.28506000	0.12208520
-19.28304000	0.13673540
-19.28102000	0.14650230
-19.27901000	0.13673540
-19.27699000	0.12696860
-19.27497000	0.14161880
-19.27296000	0.12696860
-19.27094000	0.10255160
-19.26893000	0.09278476
-19.26691000	0.12208520
-19.26490000	0.10743500
-19.26288000	0.10743500
-19.26086000	0.12696860
-19.25885000	0.10255160
-19.25683000	0.11231840
-19.25481000	0.12208520
-19.25280000	0.11720180
-19.25078000	0.12208520
-19.24877000	0.14161880
-19.24675000	0.14650230
-19.24473000	0.13673540
-19.24272000	0.14161880
-19.24070000	0.15626910
-19.23869000	0.14650230
-19.23667000	0.13185200
-19.23466000	0.13673540
-19.23264000	0.13673540
-19.23062000	0.11720180
-19.22861000	0.12208520
-19.22659000	0.12208520
-19.22458000	0.13673540
-19.22256000	0.12696860
-19.22054000	0.11720180
-19.21853000	0.13185200
-19.21651000	0.12696860
-19.21449000	0.14161880
-19.21248000	0.11231840
-19.21046000	0.10255160
-19.20845000	0.11231840
-19.20643000	0.11720180
-19.20442000	0.12208520
-19.20240000	0.12208520
-19.20038000	0.12208520
-19.19837000	0.11720180
-19.19635000	0.11231840
-19.19433000	0.10743500
-19.19232000	0.10255160
-19.19030000	0.11720180
-19.18829000	0.10255160
-19.18627000	0.11231840
-19.18425000	0.11231840
-19.18224000	0.11231840
-19.18022000	0.10255160
-19.17821000	0.11231840
-19.17619000	0.11231840
-19.17418000	0.10743500
-19.17216000	0.10255160
-19.17014000	0.10743500
-19.16813000	0.13185200
-19.16611000	0.13185200
-19.16409000	0.12696860
-19.16208000	0.13185200
-19.16006000	0.13673540
-19.15805000	0.13673540
-19.15603000	0.12208520
-19.15401000	0.12696860
-19.15200000	0.13673540
-19.14998000	0.13673540
-19.14797000	0.12696860
-19.14595000	0.12696860
-19.14394000	0.14161880
-19.14192000	0.13673540
-19.13990000	0.13185200
-19.13789000	0.13185200
-19.13587000	0.11231840
-19.13385000	0.11231840
-19.13184000	0.13185200
-19.12982000	0.12696860
-19.12781000	0.10743500
-19.12579000	0.09766817
-19.12377000	0.12696860
-19.12176000	0.12208520
-19.11974000	0.09278476
-19.11773000	0.12208520
-19.11571000	0.12696860
-19.11370000	0.12696860
-19.11168000	0.15138570
-19.10966000	0.12208520
-19.10765000	0.11720180
-19.10563000	0.11231840
-19.10361000	0.11720180
-19.10160000	0.11720180
-19.09958000	0.11720180
-19.09757000	0.12208520
-19.09555000	0.14161880
-19.09353000	0.12696860
-19.09152000	0.13185200
-19.08950000	0.13673540
-19.08749000	0.13673540
-19.08547000	0.11720180
-19.08346000	0.12208520
-19.08144000	0.12208520
-19.07942000	0.11231840
-19.07741000	0.10743500
-19.07539000	0.13185200
-19.07337000	0.13673540
-19.07136000	0.12696860
-19.06934000	0.13185200
-19.06733000	0.11720180
-19.06531000	0.10743500
-19.06329000	0.13185200
-19.06128000	0.11231840
-19.05926000	0.13673540
-19.05725000	0.13673540
-19.05523000	0.12208520
-19.05322000	0.12208520
-19.05120000	0.12696860
-19.04918000	0.11231840
-19.04717000	0.11720180
-19.04515000	0.10255160
-19.04313000	0.09766817
-19.04112000	0.11720180
-19.03910000	0.11231840
-19.03709000	0.12208520
-19.03507000	0.11231840
-19.03305000	0.13673540
-19.03104000	0.12696860
-19.02902000	0.11720180
-19.02701000	0.12208520
-19.02499000	0.12696860
-19.02298000	0.10743500
-19.02096000	0.12208520
-19.01894000	0.10255160
-19.01693000	0.12696860
-19.01491000	0.11231840
-19.01289000	0.12696860
-19.01088000	0.12696860
-19.00886000	0.11231840
-19.00685000	0.13185200
-19.00483000	0.12696860
-19.00281000	0.13673540
-19.00080000	0.11720180
-18.99878000	0.13185200
-18.99677000	0.13673540
-18.99475000	0.13673540
-18.99273000	0.12696860
-18.99072000	0.13673540
-18.98870000	0.13185200
-18.98669000	0.12208520
-18.98467000	0.13673540
-18.98265000	0.12696860
-18.98064000	0.14161880
-18.97862000	0.12208520
-18.97661000	0.13673540
-18.97459000	0.14161880
-18.97257000	0.13673540
-18.97056000	0.15138570
-18.96854000	0.15626910
-18.96653000	0.15138570
-18.96451000	0.14161880
-18.96250000	0.12696860
-18.96048000	0.13673540
-18.95846000	0.13673540
-18.95645000	0.13185200
-18.95443000	0.13673540
-18.95241000	0.11720180
-18.95040000	0.12208520
-18.94838000	0.11720180
-18.94637000	0.12208520
-18.94435000	0.13185200
-18.94233000	0.12208520
-18.94032000	0.12208520
-18.93830000	0.10743500
-18.93629000	0.09766817
-18.93427000	0.11231840
-18.93225000	0.12208520
-18.93024000	0.11720180
-18.92822000	0.12208520
-18.92621000	0.12696860
-18.92419000	0.11720180
-18.92217000	0.12208520
-18.92016000	0.11720180
-18.91814000	0.12696860
-18.91613000	0.11231840
-18.91411000	0.12208520
-18.91210000	0.13185200
-18.91008000	0.10743500
-18.90806000	0.12208520
-18.90605000	0.12696860
-18.90403000	0.11720180
-18.90202000	0.11231840
-18.90000000	0.12208520
-18.89798000	0.12208520
-18.89597000	0.12696860
-18.89395000	0.10743500
-18.89193000	0.11720180
-18.88992000	0.13185200
-18.88790000	0.13673540
-18.88589000	0.11231840
-18.88387000	0.13673540
-18.88186000	0.13185200
-18.87984000	0.13185200
-18.87782000	0.13185200
-18.87581000	0.13673540
-18.87379000	0.13673540
-18.87177000	0.15626910
-18.86976000	0.13185200
-18.86774000	0.12208520
-18.86573000	0.13673540
-18.86371000	0.11231840
-18.86169000	0.11720180
-18.85968000	0.10743500
-18.85766000	0.11231840
-18.85565000	0.10255160
-18.85363000	0.10743500
-18.85162000	0.09766817
-18.84960000	0.12208520
-18.84758000	0.10255160
-18.84557000	0.11720180
-18.84355000	0.12208520
-18.84154000	0.12208520
-18.83952000	0.12208520
-18.83750000	0.13185200
-18.83549000	0.13673540
-18.83347000	0.11720180
-18.83145000	0.12208520
-18.82944000	0.11720180
-18.82742000	0.11720180
-18.82541000	0.12208520
-18.82339000	0.10255160
-18.82137000	0.11231840
-18.81936000	0.11720180
-18.81734000	0.13185200
-18.81533000	0.12208520
-18.81331000	0.11231840
-18.81129000	0.11720180
-18.80928000	0.13185200
-18.80726000	0.14161880
-18.80525000	0.12696860
-18.80323000	0.13185200
-18.80121000	0.15138570
-18.79920000	0.14161880
-18.79718000	0.12696860
-18.79517000	0.11231840
-18.79315000	0.14161880
-18.79114000	0.12208520
-18.78912000	0.15138570
-18.78710000	0.13673540
-18.78509000	0.15626910
-18.78307000	0.13673540
-18.78106000	0.12208520
-18.77904000	0.14161880
-18.77702000	0.15626910
-18.77501000	0.14650230
-18.77299000	0.14650230
-18.77097000	0.13673540
-18.76896000	0.13185200
-18.76694000	0.11231840
-18.76493000	0.14650230
-18.76291000	0.13673540
-18.76089000	0.12696860
-18.75888000	0.10743500
-18.75686000	0.10743500
-18.75485000	0.10743500
-18.75283000	0.11720180
-18.75081000	0.12208520
-18.74880000	0.13185200
-18.74678000	0.13185200
-18.74477000	0.14650230
-18.74275000	0.14161880
-18.74073000	0.14161880
-18.73872000	0.12696860
-18.73670000	0.15138570
-18.73469000	0.13185200
-18.73267000	0.13185200
-18.73066000	0.12696860
-18.72864000	0.13673540
-18.72662000	0.14161880
-18.72461000	0.12696860
-18.72259000	0.13673540
-18.72058000	0.12208520
-18.71856000	0.11720180
-18.71654000	0.11720180
-18.71453000	0.12696860
-18.71251000	0.13185200
-18.71049000	0.12208520
-18.70848000	0.12208520
-18.70646000	0.11720180
-18.70445000	0.12696860
-18.70243000	0.10743500
-18.70041000	0.13185200
-18.69840000	0.12208520
-18.69638000	0.12208520
-18.69437000	0.12208520
-18.69235000	0.13185200
-18.69033000	0.12208520
-18.68832000	0.12696860
-18.68630000	0.11231840
-18.68429000	0.13185200
-18.68227000	0.11720180
-18.68025000	0.14161880
-18.67824000	0.13673540
-18.67622000	0.14161880
-18.67421000	0.11720180
-18.67219000	0.12696860
-18.67018000	0.12208520
-18.66816000	0.11720180
-18.66614000	0.11231840
-18.66413000	0.12208520
-18.66211000	0.10743500
-18.66010000	0.14161880
-18.65808000	0.12208520
-18.65606000	0.12696860
-18.65405000	0.12696860
-18.65203000	0.10255160
-18.65001000	0.12696860
-18.64800000	0.12696860
-18.64598000	0.12208520
-18.64397000	0.13185200
-18.64195000	0.11720180
-18.63993000	0.13673540
-18.63792000	0.12696860
-18.63590000	0.12696860
-18.63389000	0.12696860
-18.63187000	0.11231840
-18.62985000	0.12696860
-18.62784000	0.10255160
-18.62582000	0.13673540
-18.62381000	0.13185200
-18.62179000	0.10743500
-18.61977000	0.11231840
-18.61776000	0.10255160
-18.61574000	0.10743500
-18.61373000	0.12208520
-18.61171000	0.11231840
-18.60970000	0.12208520
-18.60768000	0.12696860
-18.60566000	0.13185200
-18.60365000	0.13673540
-18.60163000	0.12208520
-18.59962000	0.14161880
-18.59760000	0.13673540
-18.59558000	0.13673540
-18.59357000	0.13673540
-18.59155000	0.13673540
-18.58953000	0.12208520
-18.58752000	0.11720180
-18.58550000	0.12208520
-18.58349000	0.12208520
-18.58147000	0.10743500
-18.57945000	0.13185200
-18.57744000	0.13673540
-18.57542000	0.12696860
-18.57341000	0.13673540
-18.57139000	0.13185200
-18.56937000	0.11720180
-18.56736000	0.12696860
-18.56534000	0.11720180
-18.56333000	0.12208520
-18.56131000	0.12696860
-18.55929000	0.12696860
-18.55728000	0.13185200
-18.55526000	0.14650230
-18.55325000	0.14161880
-18.55123000	0.13185200
-18.54922000	0.13673540
-18.54720000	0.12208520
-18.54518000	0.13673540
-18.54317000	0.14161880
-18.54115000	0.12208520
-18.53913000	0.13185200
-18.53712000	0.12208520
-18.53510000	0.10255160
-18.53309000	0.12696860
-18.53107000	0.10255160
-18.52905000	0.10743500
-18.52704000	0.11231840
-18.52502000	0.10255160
-18.52301000	0.10743500
-18.52099000	0.10255160
-18.51897000	0.11231840
-18.51696000	0.09278476
-18.51494000	0.11720180
-18.51293000	0.11231840
-18.51091000	0.10743500
-18.50889000	0.10255160
-18.50688000	0.12696860
-18.50486000	0.11231840
-18.50285000	0.12208520
-18.50083000	0.13673540
-18.49881000	0.11231840
-18.49680000	0.10743500
-18.49478000	0.10743500
-18.49277000	0.13673540
-18.49075000	0.14161880
-18.48874000	0.12208520
-18.48672000	0.12208520
-18.48470000	0.12208520
-18.48269000	0.11231840
-18.48067000	0.13185200
-18.47865000	0.13673540
-18.47664000	0.12696860
-18.47462000	0.14161880
-18.47261000	0.13673540
-18.47059000	0.15626910
-18.46858000	0.12208520
-18.46656000	0.15626910
-18.46454000	0.15138570
-18.46253000	0.11720180
-18.46051000	0.14650230
-18.45849000	0.12696860
-18.45648000	0.13185200
-18.45446000	0.12696860
-18.45245000	0.11720180
-18.45043000	0.10743500
-18.44841000	0.12208520
-18.44640000	0.10743500
-18.44438000	0.14161880
-18.44237000	0.12208520
-18.44035000	0.13673540
-18.43834000	0.11720180
-18.43632000	0.13673540
-18.43430000	0.14161880
-18.43229000	0.13673540
-18.43027000	0.12208520
-18.42826000	0.12696860
-18.42624000	0.13673540
-18.42422000	0.13185200
-18.42221000	0.10743500
-18.42019000	0.09766817
-18.41817000	0.09278476
-18.41616000	0.10743500
-18.41414000	0.12696860
-18.41213000	0.10255160
-18.41011000	0.11231840
-18.40810000	0.12208520
-18.40608000	0.12696860
-18.40406000	0.11231840
-18.40205000	0.11720180
-18.40003000	0.12696860
-18.39801000	0.13673540
-18.39600000	0.14650230
-18.39398000	0.15138570
-18.39197000	0.13185200
-18.38995000	0.14650230
-18.38793000	0.12696860
-18.38592000	0.11720180
-18.38390000	0.12696860
-18.38189000	0.14161880
-18.37987000	0.12696860
-18.37786000	0.13185200
-18.37584000	0.12208520
-18.37382000	0.10743500
-18.37181000	0.13185200
-18.36979000	0.10743500
-18.36777000	0.11720180
-18.36576000	0.14161880
-18.36374000	0.13673540
-18.36173000	0.10743500
-18.35971000	0.11720180
-18.35769000	0.10743500
-18.35568000	0.11720180
-18.35366000	0.13673540
-18.35165000	0.13185200
-18.34963000	0.11720180
-18.34762000	0.12208520
-18.34560000	0.11231840
-18.34358000	0.12208520
-18.34157000	0.11720180
-18.33955000	0.12208520
-18.33753000	0.12208520
-18.33552000	0.11231840
-18.33350000	0.14161880
-18.33149000	0.11231840
-18.32947000	0.11720180
-18.32745000	0.10743500
-18.32544000	0.10255160
-18.32342000	0.11720180
-18.32141000	0.12696860
-18.31939000	0.12696860
-18.31738000	0.11720180
-18.31536000	0.12696860
-18.31334000	0.10743500
-18.31133000	0.11231840
-18.30931000	0.11231840
-18.30729000	0.10255160
-18.30528000	0.13185200
-18.30326000	0.11720180
-18.30125000	0.10743500
-18.29923000	0.10255160
-18.29721000	0.11720180
-18.29520000	0.09766817
-18.29318000	0.12696860
-18.29117000	0.12208520
-18.28915000	0.10743500
-18.28714000	0.12208520
-18.28512000	0.13185200
-18.28310000	0.12696860
-18.28109000	0.13185200
-18.27907000	0.13185200
-18.27705000	0.13673540
-18.27504000	0.11720180
-18.27302000	0.11720180
-18.27101000	0.10255160
-18.26899000	0.10743500
-18.26697000	0.12208520
-18.26496000	0.10255160
-18.26294000	0.10255160
-18.26093000	0.09766817
-18.25891000	0.10743500
-18.25690000	0.12208520
-18.25488000	0.13185200
-18.25286000	0.13673540
-18.25085000	0.15138570
-18.24883000	0.15626910
-18.24681000	0.15138570
-18.24480000	0.13185200
-18.24278000	0.12696860
-18.24077000	0.14650230
-18.23875000	0.13673540
-18.23673000	0.11720180
-18.23472000	0.15626910
-18.23270000	0.16115250
-18.23069000	0.14650230
-18.22867000	0.12696860
-18.22666000	0.13185200
-18.22464000	0.12696860
-18.22262000	0.12208520
-18.22061000	0.11720180
-18.21859000	0.11231840
-18.21657000	0.11231840
-18.21456000	0.09766817
-18.21254000	0.10255160
-18.21053000	0.10743500
-18.20851000	0.10255160
-18.20649000	0.12208520
-18.20448000	0.12208520
-18.20246000	0.13185200
-18.20045000	0.12696860
-18.19843000	0.11231840
-18.19641000	0.11720180
-18.19440000	0.10743500
-18.19238000	0.13673540
-18.19037000	0.12208520
-18.18835000	0.11231840
-18.18633000	0.10255160
-18.18432000	0.10743500
-18.18230000	0.13673540
-18.18029000	0.11720180
-18.17827000	0.11231840
-18.17625000	0.11231840
-18.17424000	0.10743500
-18.17222000	0.11231840
-18.17021000	0.10743500
-18.16819000	0.10255160
-18.16618000	0.13673540
-18.16416000	0.11231840
-18.16214000	0.10255160
-18.16013000	0.12696860
-18.15811000	0.11231840
-18.15609000	0.11720180
-18.15408000	0.09278476
-18.15206000	0.10743500
-18.15005000	0.10255160
-18.14803000	0.11720180
-18.14601000	0.13673540
-18.14400000	0.14161880
-18.14198000	0.13185200
-18.13997000	0.12696860
-18.13795000	0.12696860
-18.13593000	0.12208520
-18.13392000	0.09278476
-18.13190000	0.11231840
-18.12989000	0.12696860
-18.12787000	0.12696860
-18.12585000	0.12208520
-18.12384000	0.11720180
-18.12182000	0.11231840
-18.11981000	0.11720180
-18.11779000	0.13185200
-18.11577000	0.13185200
-18.11376000	0.12696860
-18.11174000	0.11720180
-18.10973000	0.11720180
-18.10771000	0.14161880
-18.10570000	0.14650230
-18.10368000	0.14650230
-18.10166000	0.13185200
-18.09965000	0.12696860
-18.09763000	0.13673540
-18.09561000	0.13185200
-18.09360000	0.15138570
-18.09158000	0.13185200
-18.08957000	0.13673540
-18.08755000	0.15626910
-18.08553000	0.14161880
-18.08352000	0.12696860
-18.08150000	0.13673540
-18.07948000	0.15138570
-18.07747000	0.13673540
-18.07545000	0.11720180
-18.07344000	0.12696860
-18.07142000	0.11720180
-18.06941000	0.12696860
-18.06739000	0.11720180
-18.06537000	0.13673540
-18.06336000	0.12696860
-18.06134000	0.12696860
-18.05933000	0.11720180
-18.05731000	0.12696860
-18.05529000	0.11720180
-18.05328000	0.12208520
-18.05126000	0.12208520
-18.04925000	0.14161880
-18.04723000	0.12208520
-18.04522000	0.12696860
-18.04320000	0.10255160
-18.04118000	0.10743500
-18.03917000	0.12208520
-18.03715000	0.10255160
-18.03513000	0.12208520
-18.03312000	0.12696860
-18.03110000	0.12696860
-18.02909000	0.12696860
-18.02707000	0.13185200
-18.02505000	0.09278476
-18.02304000	0.10743500
-18.02102000	0.11720180
-18.01901000	0.11720180
-18.01699000	0.11231840
-18.01497000	0.12696860
-18.01296000	0.11231840
-18.01094000	0.11720180
-18.00893000	0.12696860
-18.00691000	0.10743500
-18.00489000	0.09766817
-18.00288000	0.12208520
-18.00086000	0.11720180
-17.99885000	0.11720180
-17.99683000	0.11231840
-17.99482000	0.12208520
-17.99280000	0.09766817
-17.99078000	0.11720180
-17.98877000	0.12208520
-17.98675000	0.10743500
-17.98474000	0.11231840
-17.98272000	0.11231840
-17.98070000	0.10255160
-17.97869000	0.10743500
-17.97667000	0.10255160
-17.97466000	0.10743500
-17.97264000	0.10743500
-17.97062000	0.12696860
-17.96861000	0.14161880
-17.96659000	0.12696860
-17.96457000	0.13185200
-17.96256000	0.13185200
-17.96054000	0.11720180
-17.95853000	0.13185200
-17.95651000	0.13185200
-17.95449000	0.12208520
-17.95248000	0.13185200
-17.95046000	0.12208520
-17.94845000	0.11231840
-17.94643000	0.13673540
-17.94441000	0.12696860
-17.94240000	0.12696860
-17.94038000	0.11720180
-17.93837000	0.11720180
-17.93635000	0.11231840
-17.93434000	0.10255160
-17.93232000	0.10743500
-17.93030000	0.12696860
-17.92829000	0.12696860
-17.92627000	0.10743500
-17.92426000	0.12208520
-17.92224000	0.11720180
-17.92022000	0.13185200
-17.91821000	0.09766817
-17.91619000	0.12208520
-17.91418000	0.10743500
-17.91216000	0.12208520
-17.91014000	0.12696860
-17.90813000	0.12696860
-17.90611000	0.11720180
-17.90409000	0.13673540
-17.90208000	0.13185200
-17.90006000	0.11720180
-17.89805000	0.13185200
-17.89603000	0.14650230
-17.89401000	0.13673540
-17.89200000	0.13185200
-17.88998000	0.13185200
-17.88797000	0.13673540
-17.88595000	0.13673540
-17.88393000	0.14161880
-17.88192000	0.12696860
-17.87990000	0.13673540
-17.87789000	0.12696860
-17.87587000	0.13185200
-17.87386000	0.13185200
-17.87184000	0.14650230
-17.86982000	0.15138570
-17.86781000	0.15626910
-17.86579000	0.13673540
-17.86378000	0.14650230
-17.86176000	0.13673540
-17.85974000	0.16603590
-17.85773000	0.13673540
-17.85571000	0.13673540
-17.85369000	0.14161880
-17.85168000	0.11720180
-17.84966000	0.13673540
-17.84765000	0.12696860
-17.84563000	0.14650230
-17.84361000	0.13673540
-17.84160000	0.15138570
-17.83958000	0.14161880
-17.83757000	0.14161880
-17.83555000	0.14650230
-17.83353000	0.13673540
-17.83152000	0.11720180
-17.82950000	0.11231840
-17.82749000	0.12208520
-17.82547000	0.13185200
-17.82345000	0.15138570
-17.82144000	0.14650230
-17.81942000	0.14650230
-17.81741000	0.12208520
-17.81539000	0.13673540
-17.81338000	0.14650230
-17.81136000	0.13185200
-17.80934000	0.13185200
-17.80733000	0.12208520
-17.80531000	0.11720180
-17.80330000	0.14650230
-17.80128000	0.11720180
-17.79926000	0.13673540
-17.79725000	0.14161880
-17.79523000	0.13673540
-17.79321000	0.13673540
-17.79120000	0.14161880
-17.78918000	0.13673540
-17.78717000	0.13185200
-17.78515000	0.11720180
-17.78313000	0.12696860
-17.78112000	0.13185200
-17.77910000	0.12696860
-17.77709000	0.11720180
-17.77507000	0.13673540
-17.77305000	0.12696860
-17.77104000	0.14650230
-17.76902000	0.12208520
-17.76701000	0.12208520
-17.76499000	0.12208520
-17.76297000	0.10255160
-17.76096000	0.10255160
-17.75894000	0.09278476
-17.75693000	0.09278476
-17.75491000	0.10255160
-17.75290000	0.09278476
-17.75088000	0.11231840
-17.74886000	0.10743500
-17.74685000	0.13673540
-17.74483000	0.12208520
-17.74282000	0.13673540
-17.74080000	0.12696860
-17.73878000	0.13673540
-17.73677000	0.12696860
-17.73475000	0.12696860
-17.73273000	0.12696860
-17.73072000	0.13185200
-17.72870000	0.13185200
-17.72669000	0.11720180
-17.72467000	0.13673540
-17.72265000	0.12208520
-17.72064000	0.14161880
-17.71862000	0.13673540
-17.71661000	0.12208520
-17.71459000	0.12208520
-17.71257000	0.14161880
-17.71056000	0.13185200
-17.70854000	0.13673540
-17.70653000	0.13673540
-17.70451000	0.12208520
-17.70249000	0.13185200
-17.70048000	0.12696860
-17.69846000	0.13673540
-17.69645000	0.12696860
-17.69443000	0.14650230
-17.69242000	0.12696860
-17.69040000	0.13673540
-17.68838000	0.13673540
-17.68637000	0.12696860
-17.68435000	0.11720180
-17.68233000	0.14650230
-17.68032000	0.12696860
-17.67830000	0.14161880
-17.67629000	0.12208520
-17.67427000	0.14161880
-17.67225000	0.16115250
-17.67024000	0.12208520
-17.66822000	0.14161880
-17.66621000	0.13673540
-17.66419000	0.13673540
-17.66217000	0.12208520
-17.66016000	0.14650230
-17.65814000	0.12208520
-17.65613000	0.14161880
-17.65411000	0.14161880
-17.65209000	0.12208520
-17.65008000	0.11720180
-17.64806000	0.12696860
-17.64605000	0.12208520
-17.64403000	0.15626910
-17.64201000	0.12696860
-17.64000000	0.13673540
-17.63798000	0.13673540
-17.63597000	0.13673540
-17.63395000	0.12696860
-17.63194000	0.14161880
-17.62992000	0.13673540
-17.62790000	0.11720180
-17.62589000	0.11720180
-17.62387000	0.13185200
-17.62185000	0.13185200
-17.61984000	0.11720180
-17.61782000	0.13673540
-17.61581000	0.11231840
-17.61379000	0.14161880
-17.61178000	0.13185200
-17.60976000	0.11231840
-17.60774000	0.10255160
-17.60573000	0.12696860
-17.60371000	0.11720180
-17.60169000	0.12696860
-17.59968000	0.12208520
